"","top","x","y","ss"
"100",495.304163218439,205.26619996334,225.01536606669,1416.0888275094
"101",500.305109287535,205.288361670169,225.031527412267,1415.32547441315
"102",505.306018810041,205.310966875357,225.046647888889,1415.5238554994
"103",510.30687229098,205.358331633592,225.055984464951,1416.01723263157
"104",515.307943578509,205.397455290913,225.067134782888,1415.99332947563
"105",520.30906559463,205.491371681946,225.097736665079,1415.66585242339
"106",525.310315612266,205.536262457895,225.110691157293,1415.45887684893
"107",530.311491526553,205.559526579854,225.118124595764,1416.35108158473
"108",535.312604277871,205.603482537456,225.134801186005,1416.56426301377
"109",540.313589868393,205.633352923144,225.147656722791,1416.14163018522
"110",545.314613034232,205.657054466968,225.156959356546,1416.16613215623
"111",550.315530161834,205.7018946189,225.176280119201,1416.20804780985
"112",555.316509638248,205.785536587283,225.208355684336,1416.04886457645
"113",560.317772661418,205.822834955133,225.21728765821,1417.00350201537
"114",565.319033040521,205.872993432331,225.223708429804,1417.0177994361
"115",570.32034537276,205.903748314751,225.229968464962,1416.99995680428
"116",575.32168233888,205.968123182505,225.1977958476,1417.83932850135
"117",580.322879582791,206.013059147231,225.170898689525,1418.15392167319
"118",585.324061147451,206.047709381791,225.152381316464,1417.76436933925
"119",590.325373123992,206.106766416799,225.119623517542,1418.09374695289
"120",595.326626824097,206.141558565584,225.100227069292,1418.6704645621
"121",600.327883267753,206.166406339715,225.086646597411,1419.28791794471
"122",605.329229496162,206.209204161918,225.063395651602,1419.19461175399
"123",610.330572868733,206.244894601886,225.043870044375,1419.51885666756
"124",615.331913184122,206.288277713304,225.021056627758,1419.09654704195
"125",620.33335854004,206.332058780947,224.993636824259,1419.23776855328
"126",625.334917271803,206.376337399615,224.962080304358,1419.59703402894
"127",630.336362031828,206.409021934046,224.938537067678,1419.79356071169
"128",635.337737502794,206.439266623868,224.918810967151,1420.07155038119
"129",640.339136051165,206.491641337362,224.887648460114,1419.69620893211
"130",645.340491844057,206.480048690924,224.879112379344,1419.92729884535
"131",650.341818126702,206.449044947545,224.869420556551,1419.85446506623
"132",655.34308545715,206.421914621569,224.86447166145,1419.8909051709
"133",660.344453767257,206.382602677745,224.858211529286,1419.30717850752
"134",665.345911944498,206.334097167011,224.851375944039,1419.24783155885
"135",670.347270137031,206.276984497055,224.841684828493,1418.98185253453
"136",675.348432152487,206.178789060311,224.850501930683,1419.39153593151
"137",680.349575381948,206.12425753672,224.866350441168,1419.36130381267
"138",685.350760533995,206.086613195349,224.876379925224,1418.81497467172
"139",690.351952731352,206.054416503231,224.884657825753,1419.56829889701
"140",695.353025245514,206.012434376599,224.894207058003,1419.37411754817
"141",700.354035855436,205.956728684139,224.905405678873,1419.35820227769
"142",705.355131466075,205.92229560038,224.909376062773,1418.94636223659
"143",710.35627064201,205.88229282529,224.915689895663,1418.54848477478
"144",715.357338263749,205.829003049019,224.93758686389,1418.62558497488
"145",720.358444989409,205.788999827437,224.967447127779,1418.65861177013
"146",725.359427525765,205.742734281043,225.000535273759,1418.89164487653
"147",730.360331805004,205.714409267398,225.019588534805,1418.75536228039
"148",735.361204952044,205.682316614965,225.040385838348,1418.78888026825
"149",740.362017816057,205.650476538273,225.060341939218,1418.85342518138
"150",745.362593562014,205.625303829179,225.076821743826,1419.39054326857
"151",750.363129485566,205.602239107237,225.09420934673,1418.93945764043
"152",755.363426412188,205.583292703544,225.108104393114,1419.18511182938
"153",760.3637029081,205.529833403717,225.14773820926,1419.08928985747
"154",765.363843834102,205.482865301055,225.186322509926,1418.1930019034
"155",770.363884571663,205.457035810857,225.207306938141,1418.8472364134
"156",775.363801931565,205.410604293172,225.244018730865,1419.37449074046
"157",780.363824676508,205.369236329057,225.289849495217,1419.2899981062
"158",785.363783910027,205.351538361549,225.333092325694,1419.12348363363
"159",790.3638949895,205.340779206372,225.368961920497,1418.79013491796
"160",795.364038851508,205.325952812265,225.425364054929,1418.40489155376
"161",800.364038704085,205.316045805138,225.473213184133,1419.76601137976
"162",805.36406466581,205.314725747488,225.50349996056,1419.74244765033
"163",810.364190005763,205.317404789466,225.540695903961,1419.69417909443
"164",815.364242151988,205.295037757354,225.547214848081,1420.03300817928
"165",820.364228452309,205.270882283521,225.546895144848,1420.47656401789
"166",825.364257714938,205.224220746616,225.540372752213,1420.98847402731
"167",830.364320828406,205.178357995038,225.546260923848,1421.17227216153
"168",835.364495726025,205.142070781792,225.541083336735,1421.10087585301
"169",840.364586850521,205.112395445061,225.519087934302,1421.12960077453
"170",845.364890125185,205.094101585554,225.501124401084,1421.52372712242
"171",850.365312686759,205.051636096593,225.460431621723,1422.06645758177
"172",855.365731453906,205.025083431993,225.435683351234,1422.42022426796
"173",860.366154242452,204.993397530672,225.4004816315,1422.58296380763
"174",865.366652254652,204.967067676674,225.352564132273,1422.87815649263
"175",870.367123599699,204.953944416549,225.326455232101,1422.75784613638
"176",875.367687402839,204.93972110718,225.302590299615,1422.46583520277
"177",880.368231321223,204.886366305471,225.238176540435,1422.6198476224
"178",885.368788632323,204.845021060956,225.177224390953,1422.08912533692
"179",890.369385776725,204.814485154009,225.134739767034,1422.48640959943
"180",895.370260884684,204.779832018239,225.088627614415,1421.87662422855
"181",900.371198544692,204.757159880002,225.063406889089,1422.90306696484
"182",905.372225763158,204.71464110271,225.017091562679,1423.37505149096
"183",910.373433243719,204.692450552468,224.994823692798,1424.18804965598
"184",915.374682022628,204.658960049447,224.965245669653,1424.72239532872
"185",920.375843643545,204.636283335351,224.944846827723,1425.22978392474
"186",925.377023506997,204.612299086782,224.922967367541,1425.49633040107
"187",930.378131990102,204.565496304397,224.880770917652,1426.21602154067
"188",935.379257597522,204.541422022297,224.859449851605,1427.1417632523
"189",940.380440746546,204.503046156026,224.833095351362,1426.11783389887
"190",945.381748167926,204.431236660454,224.796401642777,1426.29657949941
"191",950.383053859483,204.356180701963,224.76371828596,1427.00674039713
"192",955.384144906068,204.338662811404,224.783990625795,1426.48974021696
"193",960.385174817088,204.308701466087,224.826380376461,1426.54272922065
"194",965.38620565135,204.276156963179,224.868247141043,1426.14593344369
"195",970.387192237459,204.257426926382,224.892032452054,1426.23358161164
"196",975.388127421427,204.214291107003,224.941824319802,1425.75775410002
"197",980.389064234487,204.185019198718,224.977418811698,1426.04805185215
"198",985.389999932402,204.162353175828,225.008685578986,1426.08143722599
"199",990.391116023823,204.106563179685,225.097026630288,1424.79239034452
"200",995.392333621285,204.074793500007,225.151844900809,1425.44383653093
"201",1000.39353195182,204.06182038957,225.185886858332,1426.2733628909
"202",1005.39455865871,204.062350005579,225.224949129513,1427.10427070332
"203",1010.39518128323,204.077246088694,225.302680945458,1426.53253031074
"204",1015.39580440238,204.087922525535,225.357821167669,1426.35483820998
"205",1020.3964289769,204.094478275488,225.384247739787,1426.18454505235
"206",1025.39712558468,204.1134818189,225.458762470858,1426.04736232295
"207",1030.39798324685,204.117496091997,225.48090886508,1425.90063838614
"208",1035.39881679393,204.125251580938,225.535217937203,1425.94878534411
"209",1040.39961828816,204.13119971174,225.570153005511,1426.67767356488
"210",1045.40035268323,204.139831615295,225.609469142527,1427.58301298155
"211",1050.40113344472,204.152749794279,225.661823231498,1427.81515394013
"212",1055.40169780996,204.161983060604,225.690711397869,1428.03564568589
"213",1060.40213741737,204.171404730305,225.71098765854,1427.78621203562
"214",1065.40267560281,204.188791871127,225.747536295681,1427.30394577226
"215",1070.40333117844,204.200428495263,225.777455677798,1426.87550159424
"216",1075.40394601094,204.214658270242,225.844754254228,1426.71791572142
"217",1080.40450278695,204.175544047086,225.884705691636,1426.66779738205
"218",1085.40498679357,204.159612882749,225.905758034185,1426.72756023136
"219",1090.40545614788,204.140816356535,225.931554809419,1426.23489373066
"220",1095.40579945803,204.117347662044,225.959906375681,1426.01296406527
"221",1100.40599082164,204.095493655077,225.985959323994,1426.24756401563
"222",1105.40613217851,204.050336358007,226.039070196691,1426.65242345886
"223",1110.40628922383,204.016026311284,226.080321271112,1425.32174625025
"224",1115.4065890522,203.977392003321,226.127532132543,1425.05668644856
"225",1120.40690277864,203.915991629683,226.190428620387,1425.26677045124
"226",1125.40715276036,203.865662727324,226.243863221425,1426.50398633472
"227",1130.40751044275,203.813520886766,226.302746796893,1427.06990456794
"228",1135.40792279691,203.77656886692,226.344971760877,1427.26575751279
"229",1140.40810709946,203.734843512399,226.392596464259,1427.10792758971
"230",1145.40847453527,203.708158347758,226.424110244678,1427.34154329952
"231",1150.40877050397,203.682785699839,226.453473325553,1427.38184042111
"232",1155.40917278522,203.656297697384,226.484239226725,1427.39071482387
"233",1160.40975859246,203.619276838571,226.527649564426,1427.36551195666
"234",1165.41037597784,203.596759829401,226.556433049056,1427.52896619354
"235",1170.41087291229,203.563678952226,226.606580001659,1428.25249039566
"236",1175.41140305749,203.536743133531,226.644839036646,1428.20225085246
"237",1180.41197719287,203.520754281381,226.665289230938,1427.96445804186
"238",1185.41261252548,203.492136495911,226.70764576011,1428.11624925094
"239",1190.4133741291,203.449828870382,226.770606100221,1428.24288819513
"240",1195.41415872568,203.422199176421,226.816325158659,1428.36465486761
"241",1200.41511861439,203.409506380819,226.843241997907,1428.64888826545
"242",1205.41600293797,203.399421655112,226.862238396717,1428.87343506135
"243",1210.41676999734,203.360051722772,226.883717427601,1428.93898866062
"244",1215.41746291562,203.32696032326,226.900619883129,1428.92780118065
"245",1220.41816346215,203.252356105575,226.940666883906,1428.71938009554
"246",1225.41893921394,203.211848360089,226.961874701391,1429.45497797507
"247",1230.41972864074,203.168906816602,226.982361574633,1429.18169166271
"248",1235.42047790793,203.103251672838,227.009417767225,1428.99167156909
"249",1240.42123911961,203.027563105683,227.036392963618,1428.52281362164
"250",1245.42201751033,203.008331710203,227.044489139581,1428.03417301014
"251",1250.42279176733,202.985262802694,227.056101901803,1427.97829344888
"252",1255.42370204822,202.970437030967,227.067666123969,1427.13572713172
"253",1260.42466748909,202.953398875854,227.083939235338,1428.40244376597
"254",1265.42552234846,202.910571453444,227.121483769748,1428.95320446301
"255",1270.42652296733,202.866242275877,227.158974910827,1428.92198427119
"256",1275.42759735473,202.838096536392,227.175882520516,1429.10988309319
"257",1280.42863128096,202.807583426314,227.213485089767,1429.25198706643
"258",1285.42973046762,202.764701767664,227.262632890898,1429.63617935522
"259",1290.43077116746,202.74157533104,227.287520273186,1429.49576552011
"260",1295.43173511195,202.710471405974,227.33337663751,1428.26014556359
"261",1300.43269299319,202.652215000413,227.418298297762,1427.77653729918
"262",1305.43364273427,202.619475294137,227.461532952396,1427.58908299401
"263",1310.43469714664,202.600497365131,227.487834599048,1427.7843003587
"264",1315.43576635198,202.575695750049,227.524868146136,1427.44159942336
"265",1320.43669289563,202.54591382694,227.567637059585,1428.68567810776
"266",1325.43772972673,202.512411061074,227.597154512361,1429.38361009673
"267",1330.4388769261,202.461678831778,227.635885974447,1429.7247131906
"268",1335.44002956061,202.436970632958,227.657268064254,1429.49942068365
"269",1340.44134889467,202.407744779896,227.680926452522,1429.09201759731
"270",1345.44261769391,202.330398218845,227.737739286459,1430.77255438531
"271",1350.44396234337,202.304249482996,227.753800601004,1429.91761048856
"272",1355.44524985001,202.272563721535,227.7758871501,1430.68190711671
"273",1360.44654495871,202.249775704115,227.793943462703,1430.40606314641
"274",1365.44785206199,202.212065586649,227.833425307188,1431.13197143038
"275",1370.44916323674,202.193019622777,227.853350014154,1431.01344164073
"276",1375.4504503031,202.139359904466,227.910632459802,1431.26301558881
"277",1380.45162576902,202.126252523604,227.925983141677,1431.49477366223
"278",1385.45295065585,202.110177820889,227.970462475766,1431.38432503026
"279",1390.45434884203,202.099894367384,228.002163865872,1430.51662615612
"280",1395.45579954008,202.08434699709,228.095133401002,1431.87621202577
"281",1400.45720930019,202.088657935007,228.17581705462,1431.72827913153
"282",1405.4586346374,202.081690611784,228.207477959272,1431.65361036105
"283",1410.46006434229,202.061620389426,228.264013241635,1432.04122225228
"284",1415.46171423332,202.050748127215,228.311588591131,1432.0722742253
"285",1420.46320125551,202.054085641277,228.404938718649,1431.58935035822
"286",1425.46471464358,202.063640159473,228.480687818467,1431.80644084577
"287",1430.46628652243,202.067663347099,228.515268150604,1432.05758079387
"288",1435.46793944038,202.077816516303,228.588470245572,1432.49854214535
"289",1440.46968128543,202.083495888157,228.63371596606,1432.6586881889
"290",1445.47128611546,202.095723548025,228.699216403017,1431.69084026801
"291",1450.47287551652,202.106934330284,228.731608243673,1430.85197145542
"292",1455.4744009216,202.124071095527,228.773033163796,1430.24404084604
"293",1460.47585774911,202.143140663924,228.819490401366,1430.77721780214
"294",1465.47737480895,202.180356401185,228.905556475569,1430.55556640692
"295",1470.4788863783,202.212523181388,228.979968179826,1430.93167922816
"296",1475.48056406153,202.22386390941,229.014002238442,1430.23061862765
"297",1480.48252547155,202.225879924544,229.049097014546,1429.26731029249
"298",1485.48442291663,202.228595888022,229.074472286236,1429.21105416657
"299",1490.48617113394,202.230212989869,229.181744217309,1428.83318328987
"300",1495.48799543994,202.231602463393,229.260726224935,1428.56079559398
"301",1500.48989503286,202.233815399278,229.337710457674,1428.96142689494
"302",1505.49183976054,202.233951063393,229.374998335185,1428.94335187787
"303",1510.49390106932,202.234599552004,229.418174051126,1428.56945337702
"304",1515.49571246949,202.225708353795,229.502105703968,1428.88726783083
"305",1520.49761139546,202.203420200252,229.549045682577,1429.43302805272
"306",1525.49956847716,202.186295237515,229.597421890594,1429.7634951941
"307",1530.5014035224,202.177840253681,229.630407858951,1429.48265476638
"308",1535.50336770732,202.185034385861,229.702951157196,1429.56943929368
"309",1540.50538828149,202.190794501095,229.747124000453,1429.11957801526
"310",1545.50741939716,202.193674322449,229.810563151958,1429.24555928339
"311",1550.50931830677,202.196379383697,229.854481927397,1429.83123324593
"312",1555.5112549836,202.198470616264,229.895840984254,1428.85974937217
"313",1560.5132720236,202.209947787305,230.003627771165,1429.72866867055
"314",1565.51518060619,202.223093149863,230.090559843783,1429.3546327794
"315",1570.51709115439,202.236220449004,230.168785265538,1429.51352858992
"316",1575.51910242456,202.248494213365,230.239826042745,1429.55232381167
"317",1580.5211070024,202.254736604738,230.271746328458,1428.98359379054
"318",1585.52301173301,202.276304197648,230.364763181652,1428.77071148724
"319",1590.5248921365,202.294917428903,230.449183555552,1428.41933360515
"320",1595.52682430584,202.311396568584,230.490819549762,1428.29643308778
"321",1600.52888887966,202.334182962304,230.544876975308,1427.64446273103
"322",1605.53093061685,202.355429288377,230.593731012906,1427.89181194411
"323",1610.53283044414,202.366499543791,230.622187025814,1427.33890082627
"324",1615.534690709,202.384131603165,230.665588104219,1427.38932216992
"325",1620.53644970522,202.39873569402,230.69639278783,1427.09232581341
"326",1625.53822657287,202.413640454127,230.729298748225,1426.93610835904
"327",1630.54003441204,202.436148691728,230.774797023724,1426.78632416883
"328",1635.54181907336,202.454514991624,230.811091228485,1427.36972751032
"329",1640.54371423693,202.479140519945,230.847705927967,1427.58405623715
"330",1645.54565405493,202.505024059177,230.887153953793,1427.80584915428
"331",1650.54754948736,202.551447773603,230.946762164904,1428.15989438976
"332",1655.54948571436,202.58464943683,230.968315773442,1427.80983411351
"333",1660.55140157237,202.590727598707,231.021669240381,1427.98225607814
"334",1665.55335192152,202.593673295887,231.053024030744,1427.53175171552
"335",1670.5552941361,202.620682363608,231.058701944392,1427.70728826089
"336",1675.55725523122,202.692962633038,231.118360908639,1426.36170547792
"337",1680.55923460707,202.707292160656,231.130383762557,1426.53906770256
"338",1685.56120847889,202.754465400775,231.17520273307,1426.20923659159
"339",1690.56308478829,202.782162014097,231.197819451947,1426.67972139814
"340",1695.56491855605,202.814283130807,231.225114608767,1426.85947078891
"341",1700.56676550595,202.857022538282,231.260630427242,1427.07832691565
"342",1705.56846032699,202.882021085516,231.28107086944,1427.33291638413
"343",1710.57011214194,202.926223414264,231.320774962531,1426.73321307965
"344",1715.5716468244,202.991398957351,231.386200310159,1426.76308305897
"345",1720.57336542907,203.005204610958,231.403006450971,1426.1911602649
"346",1725.57508364383,203.021152317026,231.42682357417,1426.44220679498
"347",1730.57671068171,203.04501978393,231.460527194107,1426.45781236749
"348",1735.57825839379,203.084530791736,231.508931085056,1425.6448152473
"349",1740.58005530907,203.105900223054,231.5349916487,1424.56201291999
"350",1745.58165066529,203.121203859912,231.551098726127,1424.32766638666
"351",1750.5834790606,203.147567759657,231.575338311778,1423.74857751564
"352",1755.58540232739,203.159870062861,231.573730910382,1423.52582507602
"353",1760.58733573409,203.160470018901,231.545656033327,1424.25686608243
"354",1765.58946350969,203.17702275835,231.518349613519,1424.10124994648
"355",1770.59153810795,203.236054267969,231.434474257543,1423.6513235681
"356",1775.59357270677,203.275070985537,231.394679945306,1423.55887743609
"357",1780.59556513034,203.314606064835,231.356510519091,1422.6879709651
"358",1785.59743514569,203.33062558845,231.341797496834,1422.32323318699
"359",1790.59929603795,203.366886207875,231.310171496851,1422.55545347518
"360",1795.6012084403,203.391392128699,231.28949800729,1422.34459552703
"361",1800.60308177261,203.427576381875,231.257137145316,1422.51080354194
"362",1805.60497526936,203.449475018423,231.235486749315,1423.20095845536
"363",1810.60700601753,203.483659727854,231.205393448007,1422.54268832088
"364",1815.60906740884,203.506175078077,231.187932624503,1421.94540810311
"365",1820.6109803224,203.580566677618,231.137753403597,1421.84333860814
"366",1825.61282641991,203.639787752423,231.115467715971,1421.95118588547
"367",1830.61475565635,203.665228316677,231.125077185528,1422.2995709139
"368",1835.61669734379,203.733398322146,231.160506514962,1422.25824037455
"369",1840.61859726586,203.798713379157,231.187068360534,1422.61046082967
"370",1845.62064784587,203.851617878263,231.208668694099,1422.182077284
"371",1850.62260002292,203.87849952102,231.23349455126,1422.56224463957
"372",1855.62447193449,203.91159798313,231.267110505156,1422.18175859113
"373",1860.62656801613,203.960435697459,231.304274252525,1421.72402723706
"374",1865.62862931556,204.03281091374,231.354823212267,1421.935049903
"375",1870.63071524343,204.067375374941,231.38060083021,1422.21489543201
"376",1875.63275496638,204.092560567258,231.400502930302,1422.27065729969
"377",1880.63471049189,204.138524702972,231.437908821929,1421.87557769337
"378",1885.63663231635,204.173543659025,231.46706598483,1422.39649569805
"379",1890.63836140786,204.204772517529,231.496022785525,1421.49264944792
"380",1895.64003310778,204.23549324115,231.528235810182,1421.19876108399
"381",1900.64172582783,204.282762818684,231.571117982801,1421.29310777122
"382",1905.64335713828,204.335224387196,231.610082265428,1420.33340179452
"383",1910.64492150017,204.37292448457,231.636430452483,1420.03708576536
"384",1915.64647215317,204.378286705676,231.663090012295,1420.25893108998
"385",1920.64810709846,204.396751080573,231.762689778245,1420.15420649862
"386",1925.64980094019,204.407264342362,231.824464856154,1420.86810599279
"387",1930.65136685652,204.409938798534,231.851090963163,1421.38572937764
"388",1935.65285851332,204.413696564826,231.891505415583,1420.55252953492
"389",1940.65431368941,204.416682232417,231.918407925959,1419.74780092696
"390",1945.65564960305,204.420152788394,231.967563102892,1420.17635130531
"391",1950.65705401174,204.423510914201,232.02887399251,1420.21101803681
"392",1955.65855357771,204.424963621924,232.05227535968,1419.56153078649
"393",1960.66008065134,204.4264212288,232.09168214293,1419.75762113135
"394",1965.6615253109,204.425643826922,232.120845682696,1419.38784437797
"395",1970.66283774912,204.413325409561,232.1804034317,1418.89215389995
"396",1975.66429503234,204.391885994588,232.251365344687,1419.30515706808
"397",1980.66574050766,204.375913891095,232.298383376497,1418.27093011248
"398",1985.66709284904,204.361780177546,232.338449496788,1417.60187961851
"399",1990.66848496948,204.353151122745,232.364728777952,1417.13266314648
"400",1995.67003832107,204.339331661314,232.390128960772,1416.41013965706
"401",2000.67152804369,204.325904905372,232.351713588691,1416.41720186356
"402",2005.6729522263,204.316303695266,232.322254330777,1416.41359884301
"403",2010.674351979,204.310272847715,232.300249294966,1416.39801749188
"404",2015.67596547305,204.330327547125,232.234384876464,1415.75825734269
"405",2020.67756942249,204.355847765856,232.157228936939,1416.10412120136
"406",2025.67922751162,204.378797927772,232.089051499466,1415.99050218422
"407",2030.68079503034,204.406907409865,232.034128158478,1416.75253863561
"408",2035.68247580935,204.424891232788,231.986629128151,1417.19958311525
"409",2040.68419751872,204.442523168359,231.931450201732,1417.31569031063
"410",2045.68583919006,204.460952995532,231.874151220532,1417.12250611187
"411",2050.68748650708,204.478014490048,231.820725065374,1417.39796071999
"412",2055.68907010794,204.49000975218,231.78668569302,1417.28309566573
"413",2060.6908127977,204.515884573627,231.698998253756,1417.24767245351
"414",2065.69250604535,204.515272246838,231.664256728631,1417.28363736649
"415",2070.69419074877,204.51250498145,231.623886565234,1417.25023109216
"416",2075.69585372203,204.531024083077,231.612352318533,1416.70182421593
"417",2080.69769013571,204.565084372987,231.619558006168,1417.02643859084
"418",2085.69963627396,204.595791031233,231.624072691059,1416.45964773843
"419",2090.70149827246,204.628514144928,231.628247056338,1416.22392530557
"420",2095.70334942527,204.674118120208,231.636877232234,1415.53470178145
"421",2100.70511252541,204.690285957433,231.641100616849,1415.8239535097
"422",2105.70684383313,204.696516993148,231.681452593768,1415.30973875562
"423",2110.70844017092,204.697034452948,231.720948236443,1415.85629072147
"424",2115.71016952575,204.69338456901,231.785205699585,1415.43476156547
"425",2120.71177138843,204.681167512459,231.826911868036,1415.49491076099
"426",2125.71343092966,204.665173289396,231.848155220105,1415.6780592877
"427",2130.71511352322,204.641728249577,231.876443834038,1416.01860465371
"428",2135.71668911098,204.608211933557,231.922045084916,1416.14035801911
