pingType	sbi
rbi_min	NA
rbi_max	NA
sbi_mean	5
sbi_sd	1e-04
dist	NA
rep	1
"V1","V2","V3","V4","V5","ss"
6403.5821875,NA,6403.14557291667,6403.45552083333,NA,1408.42605970011
6408.58666666667,6408.43895833333,NA,6408.45963541667,NA,1408.30874281721
NA,6413.44317708333,NA,NA,NA,1408.70247533872
6418.59489583333,6418.44697916667,6418.1578125,6418.46796875,6418.34416666667,1408.70727220978
NA,NA,6423.16177083333,6423.47171875,NA,1409.48066806154
NA,6428.455,NA,6428.47536458333,6428.35197916667,1409.7143557794
6433.60640625,6433.45901041667,NA,6433.47932291667,6433.35578125,1409.65116169621
6438.61015625,6438.46265625,NA,NA,6438.35973958333,1410.2852598437
6443.61390625,6443.46692708333,6443.17776041667,NA,NA,1410.5520127379
6448.61807291667,6448.47057291667,6448.18151041667,NA,6448.3678125,1410.61568925605
NA,NA,6453.18526041667,6453.49479166667,6453.37166666667,1410.57942176076
6458.62552083333,NA,NA,NA,NA,1411.00392665746
6463.62947916667,6463.48270833333,NA,6463.5028125,6463.37911458333,1410.92687931515
NA,6468.48682291667,6468.1975,6468.50723958333,NA,1410.17676512962
6473.63833333333,NA,NA,6473.51119791667,6473.38791666667,1410.38886743725
6478.64286458333,NA,6478.20583333333,6478.51567708333,6478.39208333333,1410.69304022343
6483.64640625,NA,6483.21020833333,NA,6483.39588541667,1411.47936626098
6488.65083333333,6488.50375,NA,NA,6488.40072916667,1410.72266915645
6493.65479166667,6493.50807291667,6493.21880208333,6493.5284375,6493.40473958333,1411.52164268657
6498.65916666667,6498.51213541667,6498.22328125,NA,NA,1411.73658955446
6503.66385416667,6503.51666666667,6503.22776041667,6503.53739583333,6503.41354166667,1411.25899164645
NA,6508.52114583333,6508.23203125,6508.5415625,NA,1411.05598183277
NA,NA,NA,6513.54552083333,NA,1411.3246013202
NA,NA,6518.2403125,NA,6518.42635416667,1410.40175120309
6523.6815625,NA,NA,6523.55479166667,6523.4309375,1409.9204626118
6528.68625,6528.53880208333,6528.33002505718,NA,NA,1409.49495644476
6533.69088541667,6533.54354166667,NA,6533.56385416667,NA,1409.45273673499
6538.69546875,6538.54802083333,NA,NA,6538.44479166667,1409.38253870974
6543.699375,6543.55223958333,NA,6543.57239583333,NA,1410.24798871427
NA,6548.55666666667,6548.2675,6548.576875,6548.45354166667,1410.09772788666
6553.70833333333,6553.56109375,6553.27151041667,6553.58119791667,NA,1410.13420233291
NA,6558.5653125,6558.27567708333,NA,6558.46203125,1410.39640957352
6563.71651041667,6563.56921875,6563.27984375,NA,6563.46604166667,1409.88725125612
NA,NA,6568.28390625,6568.59359375,6568.47020833333,1409.79647403625
6573.72447916667,NA,6573.28776041667,6573.59739583333,6573.47380208333,1410.03974060374
6578.72859375,6578.58119791667,6578.29161458333,6578.60135416667,6578.47802083333,1410.09043605326
NA,6583.58552083333,6583.29572916667,6583.6053125,6583.48213541667,1409.44703164804
6588.73671875,NA,6588.30015625,NA,6588.48609375,1410.00728596876
6593.74125,NA,6593.30427083333,6593.61380208333,6593.4903125,1409.31639078623
6598.7453125,6598.59802083333,6598.30828125,6598.61776041667,NA,1409.12889447188
6603.74989583333,6603.60276041667,6603.31244791667,6603.62234375,NA,1408.25446675274
6608.75348958333,6608.60635416667,NA,NA,6608.5028125,1408.89362289855
6613.75770833333,6613.61046875,NA,6613.63020833333,6613.50666666667,1408.05193443431
NA,NA,6618.3240625,6618.63369791667,6618.51046875,1409.10065785246
6623.76484375,NA,NA,6623.6371875,NA,1408.99850842807
6628.7684375,6628.62130208333,6628.33140625,NA,NA,1409.71580752718
6633.77208333333,6633.62489583333,NA,NA,6633.52119791667,1409.74311881225
6638.77598958333,6638.62916666667,6638.3390625,NA,6638.52515625,1409.38277567948
6643.77921875,6643.6325,6643.3421875,6643.65177083333,6643.52838541667,1410.09516983352
6648.7828125,NA,NA,6648.65541666667,6648.53213541667,1410.21325320803
NA,6653.63984375,NA,6653.65901041667,6653.53583333333,1410.54804185983
NA,6658.64333333333,NA,NA,6658.53953125,1410.32003360481
6663.79333333333,6663.64692708333,NA,6663.66598958333,6663.54328125,1410.66889090252
6668.79703125,NA,6668.36052083333,NA,6668.54651041667,1411.21508636401
6673.80005208333,NA,NA,NA,6673.54984375,1411.07394279297
6678.80328125,6678.65703125,6678.36739583333,6678.67609375,6678.55317708333,1411.36329802518
6683.80630208333,NA,NA,6683.67885416667,6683.55604166667,1411.81883818458
6688.80958333333,6688.6634375,NA,6688.68229166667,6688.55932291667,1411.84110223628
6693.81291666667,6693.66666666667,6693.37708333333,NA,6693.5628125,1411.19716467024
NA,6698.67036458333,NA,NA,6698.56619791667,1411.22926841146
6703.81973958333,NA,NA,6703.6921875,6703.56947916667,1411.12991709222
6708.82239583333,6708.67619791667,6708.38635416667,NA,6708.57229166667,1411.8572441645
6713.82536458333,NA,6713.3896875,6713.69807291667,6713.57505208333,1411.97148148486
6718.82880208333,6718.68234375,6718.39260416667,NA,6718.57807291667,1410.9362320499
6723.83166666667,6723.68536458333,NA,6723.70401041667,6723.58114583333,1410.52894065189
NA,6728.68859375,6728.39838541667,6728.70697916667,6728.58390625,1410.41436199597
6733.83765625,6733.69161458333,6733.40140625,6733.71010416667,6733.58708333333,1410.37515503271
6738.84067708333,6738.69442708333,6738.404375,6738.7128125,6738.5903125,1410.37462250852
6743.84385416667,NA,6743.40760416667,6743.71598958333,6743.59333333333,1410.24855129869
6748.84739583333,NA,NA,6748.71953125,NA,1409.72750767064
6753.85072916667,6753.704375,NA,6753.72286458333,NA,1409.30236322319
6758.8540625,6758.70770833333,6758.41729166667,6758.72609375,6758.60328125,1408.68637057715
6763.85755208333,6763.71104166667,NA,NA,6763.60671875,1407.59644431074
6768.86098958333,NA,6768.42395833333,6768.73307291667,6768.60989583333,1406.70220509164
NA,6773.71770833333,6773.42739583333,6773.73635416667,6773.61286458333,1407.05718839827
6778.86661458333,NA,6778.4303125,6778.73880208333,6778.69065128765,1407.63728945147
6783.86984375,6783.72380208333,6783.43322916667,6783.74686914671,NA,1407.52216918142
NA,6788.72630208333,NA,NA,6788.66024117573,1407.01621208508
6793.87598958333,6793.72963541667,NA,6793.74796875,6793.625,1406.279355497
6798.87895833333,6798.73260416667,6798.44239583333,NA,NA,1406.70053323322
NA,6803.7359375,6803.42017272277,NA,6803.63119791667,1405.62121458251
NA,NA,NA,6808.75755208333,6808.63385416667,1405.0197336331
6813.88848958333,6813.74177083333,NA,6813.76067708333,6813.63708333333,1404.58021209959
6818.891875,6818.74489583333,NA,NA,6818.64010416667,1404.25148371856
6823.89432291667,6823.74760416667,NA,6823.76645833333,6823.6428125,1404.63721088495
NA,NA,6828.46020833333,6828.76921875,6828.64541666667,1405.09742965938
NA,6833.75291666667,NA,6833.77171875,6833.64802083333,1404.95325840124
6838.90286458333,6838.75598958333,6838.46583333333,NA,NA,1404.14967627668
6843.905625,NA,6843.46885416667,6843.7778125,6843.6540625,1403.93903324914
6848.90833333333,NA,6848.47151041667,NA,NA,1403.98929330549
6853.9109375,6853.76458333333,NA,6853.78307291667,6853.65942708333,1404.58085059154
6858.91375,6858.76708333333,NA,6858.71771572538,NA,1404.1883696254
6863.91666666667,6863.77010416667,6863.48020833333,6863.78864583333,6863.66536458333,1404.6160171366
NA,6868.77328125,NA,6868.79171875,NA,1405.17244102349
6873.92265625,NA,NA,NA,6873.67109375,1404.52920308519
6878.92557291667,6878.77875,NA,NA,NA,1404.90750744216
6883.92848958333,6883.78203125,6883.49161458333,6883.80036458333,NA,1404.18431292515
6888.93125,6888.78489583333,NA,6888.803125,6888.68005208333,1404.26912718347
6893.93427083333,6893.78786458333,6893.49729166667,6893.80609375,6893.60738106812,1404.28654440505
NA,6898.79052083333,6898.49984375,NA,6898.68520833333,1404.08561030949
6903.94036458333,NA,6903.50286458333,6903.81203125,NA,1402.78171609649
6908.94302083333,NA,NA,6908.8146875,6908.69125,1403.44494731393
NA,6913.79953125,6913.50848958333,6913.81786458333,6913.69421875,1403.08092020845
NA,6918.80229166667,NA,6918.82052083333,6918.6971875,1402.78180604767
6923.95208333333,6923.80520833333,6923.51401041667,6923.82385416667,6923.70020833333,1402.13612681669
6928.9546875,NA,NA,NA,6928.70302083333,1403.05247388279
6933.95713541667,6933.81067708333,6933.46100853758,6933.82901041667,NA,1403.17267667647
NA,6938.81333333333,6938.52229166667,6938.83161458333,6938.70838541667,1403.00440547712
6943.96265625,6943.81598958333,6943.52458333333,6943.83442708333,6943.71109375,1403.19058386357
NA,NA,6948.52744791667,6948.83692708333,6948.71348958333,1403.84260806338
6953.96755208333,NA,6953.53005208333,NA,6953.71609375,1404.61404785956
6958.96994791667,6958.82348958333,6958.53244791667,NA,6958.71828125,1405.13018285572
6963.97270833333,NA,6963.53505208333,6963.84463541667,6963.72109375,1404.41991761094
6968.97520833333,6968.82854166667,6968.53786458333,6968.84713541667,6968.72354166667,1404.24482173065
6973.97729166667,6973.83067708333,6973.54005208333,NA,6973.72588541667,1405.38586107966
NA,NA,NA,6978.85171875,6978.72838541667,1404.85879263081
6983.9825,6983.83604166667,6983.54541666667,NA,6983.73119791667,1404.19574259787
6988.98520833333,NA,NA,6988.85692708333,NA,1404.65505216075
6993.98755208333,NA,NA,NA,6993.73609375,1404.4667869775
6998.99026041667,6998.84359375,NA,NA,NA,1403.36184218384
7003.99234375,7003.84567708333,7003.55520833333,NA,NA,1403.61025094171
7008.99432291667,7008.84770833333,7008.55744791667,NA,7008.74276041667,1404.34990765336
7013.99677083333,NA,7013.56015625,7013.86875,7013.74520833333,1404.12138161043
NA,7018.85260416667,7018.4968992123,7018.87098958333,NA,1403.63535048976
7023.90354639062,NA,NA,7023.87322916667,NA,1404.00953697391
NA,7028.85697916667,7028.56692708333,7028.875625,7028.7521875,1403.56754400936
NA,7033.859375,7033.56932291667,NA,NA,1403.95787331315
7039.00875,7038.86203125,7038.57182291667,7038.88036458333,NA,1403.84944905106
7044.01067708333,NA,7043.57401041667,NA,7043.75880208333,1404.232521951
7049.0128125,NA,7048.57630208333,7048.88505208333,7048.76119791667,1403.42395339729
7054.01520833333,7053.86880208333,7053.57901041667,7053.88770833333,NA,1403.11644646559
7059.01786458333,7058.87114583333,7058.58161458333,7058.89005208333,7058.76609375,1402.90172800677
NA,7063.87416666667,7063.58432291667,NA,7063.76885416667,1401.7989974262
7069.02307291667,NA,7068.58666666667,7068.89536458333,7068.77125,1402.20976681794
7074.02572916667,7073.87890625,7073.58911458333,NA,7073.77375,1402.21082179316
7079.028125,7078.88161458333,7078.59161458333,NA,7078.77598958333,1401.90524080737
7084.03088541667,7083.88401041667,7083.59416666667,NA,7083.77864583333,1401.48068989763
NA,NA,7088.596875,7088.90489583333,7088.7809375,1402.03995725556
NA,NA,NA,7093.90744791667,NA,1401.78915151482
7099.03833333333,7098.89166666667,7098.601875,7098.91036458333,7098.78630208333,1401.10460638836
7104.040625,7103.89401041667,7103.57287813018,NA,NA,1402.02562896288
7109.04359375,7108.89703125,NA,7108.91572916667,7108.7915625,1401.81843617226
7114.04677083333,7113.90010416667,7113.61078125,7113.91869791667,NA,1401.62210117569
7119.04973958333,7118.90317708333,7118.61354166667,NA,NA,1401.37738041875
NA,7123.90614583333,7123.61697916667,NA,7123.800625,1401.28849851036
7129.05609375,7128.90916666667,7128.62015625,7128.92833333333,NA,1400.67469862549
7134.05927083333,7133.91244791667,7133.62333333333,7133.93125,7133.80697916667,1400.64901494879
7139.06197916667,7138.9819769392,NA,7138.93421875,NA,1400.47663136884
7144.06510416667,7143.9184375,NA,7143.93729166667,NA,1400.16958531726
7149.06796875,7148.92135416667,7148.6321875,7148.94026041667,7148.81588541667,1400.96797263335
NA,7153.92442708333,7153.63557291667,7153.94322916667,7153.81895833333,1401.04458819573
NA,7158.92760416667,7158.63859375,NA,7158.8221875,1401.22152163608
NA,NA,7163.64239583333,7163.94984375,7163.82567708333,1400.09085005688
NA,NA,7168.64541666667,NA,7168.82885416667,1400.13982783159
7174.08432291667,7173.93770833333,NA,7173.95635416667,7173.83203125,1400.63152832794
7179.08822916667,NA,7178.65197916667,7178.96036458333,7178.83546875,1399.07142041569
NA,NA,7183.65588541667,7183.96375,7183.83890625,1398.63805173994
NA,NA,7188.65916666667,NA,7188.84244791667,1397.99471792306
7194.09651294863,7193.9515625,NA,7193.97005208333,7193.84552083333,1398.40992984902
NA,7198.95473958333,7198.66609375,7198.97364583333,7198.84901041667,1398.6013684958
7204.105,7203.95822916667,7203.66953125,7203.97682291667,7203.85255208333,1398.74855843772
7209.10791666667,7208.96130208333,7208.6728125,7208.98036458333,7208.85536458333,1399.32037520217
7214.1109375,7213.96421875,7213.6759375,7213.9834375,7213.85854166667,1399.65014355254
7219.11375,NA,7218.6790625,7218.98645833333,7218.86182291667,1400.20366002455
NA,7223.97,7223.68197916667,7223.98921875,7223.86442708333,1400.49253937163
7229.11963541667,NA,7228.68520833333,NA,NA,1401.1302388018
NA,7233.97614583333,7233.68833333333,7233.9953125,7233.87046875,1401.18565139071
7239.12614583333,7238.9796875,7238.69171875,NA,7238.87401041667,1400.2219692551
NA,7243.98286458333,NA,7244.00213541667,7243.87723958333,1398.98801138133
NA,NA,NA,7249.00520833333,7248.88015625,1398.75199631304
7254.13567708333,7253.98854166667,NA,7254.008125,7253.88291666667,1398.92178913845
7259.13854166667,7258.99145833333,NA,7259.01119791667,7258.88625,1399.11389376306
7264.14177083333,NA,7263.70723958333,7264.01421875,NA,1399.69344646556
7269.14489583333,7268.99807291667,7268.71041666667,NA,7268.8925,1399.300951541
7274.14786458333,7274.00114583333,NA,7274.02067708333,7273.89583333333,1399.20323680416
7279.15177083333,7279.00473958333,7278.71692708333,7279.02421875,7278.89911458333,1398.7461830717
7284.15473958333,NA,7283.72015625,7284.02739583333,7283.9021875,1399.03122085062
7289.15796875,7289.0109375,NA,7289.03026041667,NA,1399.53742249285
7294.16145833333,7294.01427083333,NA,7294.03411458333,7293.90885416667,1399.56829015123
7299.1646875,7299.01723958333,7298.72989583333,7299.03703125,7298.91223958333,1399.70635730995
7304.1678125,7304.02067708333,7303.73317708333,7304.04067708333,7303.91557291667,1400.21384539117
7309.17130208333,7309.02427083333,7308.73661458333,NA,NA,1400.27691562632
7314.17473958333,7314.02786458333,NA,7314.04744791667,7313.92213541667,1400.6661041995
7319.17817708333,7319.03135416667,7318.74364583333,NA,7318.92604166667,1400.41939184215
7324.18130208333,7324.03463541667,7323.7471875,7324.05442708333,7323.92953125,1401.08265048417
7329.1846875,7329.03796875,7328.75052083333,7329.05760416667,NA,1401.49945553112
NA,NA,NA,7334.06078125,7333.93572916667,1401.52348901201
NA,7339.04369791667,7338.75692708333,7339.06348958333,7338.93875,1401.36200496335
7344.19307291667,7344.04645833333,7343.75953125,7344.06635416667,NA,1402.58170068632
NA,7349.04890625,7348.7621875,NA,NA,1402.68206578044
7354.19869791667,7354.05182291667,7353.76489583333,7354.07151041667,NA,1402.13121422999
7359.20125,7359.054375,NA,NA,7358.949375,1402.28894776955
NA,7364.05713541667,7363.77026041667,7364.07708333333,7363.95208333333,1401.73480460438
7369.20645833333,7369.05953125,NA,7369.07973958333,7368.95463541667,1402.34351481773
7374.20890625,7374.06208333333,NA,7374.08234375,7373.95713541667,1402.35481539305
7379.21151041667,7379.06463541667,NA,7379.08447916667,7378.95958333333,1403.33158524321
NA,NA,7383.78057291667,7384.08744791667,NA,1403.17803109447
7389.21666666667,7389.06973958333,7388.78338541667,7389.08994791667,7388.96489583333,1403.17525779153
7394.21911458333,NA,NA,NA,7393.96744791667,1403.40369618877
7399.22177083333,7399.07484375,7398.78869791667,7399.09546875,NA,1403.58681607579
NA,7404.07760416667,7403.79114583333,7404.09807291667,7403.97291666667,1403.06592408207
7409.2271875,7409.08010416667,7408.79395833333,NA,7408.97536458333,1403.34102693792
7414.22984375,7414.08265625,7413.79666666667,7414.1034375,NA,1403.31561645663
7419.23276041667,7419.08583333333,7418.80005208333,7419.10630208333,7418.98098958333,1402.36930003001
7424.23583333333,7424.08859375,7423.80255208333,NA,7423.98375,1402.37181318504
7429.23859375,7429.0915625,7428.80541666667,7429.11203125,7428.98666666667,1402.24601117764
NA,NA,NA,7434.11473958333,7433.98927083333,1401.87469214186
NA,7439.09703125,7438.81083333333,7439.11765625,NA,1401.94301053876
7444.24666666667,7444.099375,NA,7444.12041666667,7443.99473958333,1401.90142041005
7449.24953125,7449.10213541667,NA,NA,NA,1401.65372461901
7454.2515625,7454.10489583333,NA,7454.12552083333,7453.99979166667,1402.27611119212
7459.25421875,7459.10734375,7458.82151041667,7459.12802083333,7459.00239583333,1402.18644323381
NA,7464.10989583333,7463.82427083333,7464.13046875,7464.00489583333,1401.76327296582
NA,NA,NA,7469.133125,NA,1401.78956635115
7474.26265625,7474.11526041667,7473.82947916667,7474.13604166667,7474.01036458333,1401.2808539601
7479.26463541667,NA,NA,7479.13854166667,7479.01317708333,1402.13811708699
7484.26770833333,NA,7483.83526041667,7484.14140625,7484.01583333333,1402.16350281487
7489.27072916667,NA,NA,NA,7489.01848958333,1401.60529465885
NA,7494.12625,NA,NA,7494.02140625,1401.75314353729
NA,7499.12885416667,NA,7499.14984375,7499.02416666667,1401.87977465841
7504.27895833333,7504.13171875,7503.8465625,7504.15265625,7504.02708333333,1401.8754340356
NA,7509.13411458333,7508.84947916667,NA,7509.02979166667,1402.36199271955
7514.28416666667,7514.1371875,NA,NA,NA,1402.69382731149
NA,7519.13984375,7518.85520833333,7519.16088541667,7519.03515625,1403.0166005258
7524.28989583333,NA,7523.858125,7524.16385416667,7524.03796875,1403.3254141532
7529.29234375,7529.14557291667,NA,7529.16645833333,7529.04072916667,1403.4176057006
NA,NA,7533.86348958333,NA,7534.04359375,1403.57729798769
NA,7539.15145833333,7538.8665625,7539.17223958333,NA,1402.97995517066
7544.3015625,7544.15427083333,7543.86932291667,7544.1753125,NA,1401.8647100478
7549.30442708333,7549.15744791667,NA,7549.17833333333,7549.05229166667,1400.90541938633
7554.30739583333,7554.16015625,7553.87510416667,7554.18109375,7554.05526041667,1400.76535438348
NA,7559.16302083333,7558.8778125,7559.18385416667,NA,1401.48206893884
7564.31255208333,7564.16583333333,NA,7564.18651041667,7564.06052083333,1402.10595803667
7569.31520833333,7569.16802083333,7568.88380208333,7569.18880208333,7569.06317708333,1402.65866121984
NA,NA,7573.88635416667,7574.16198981678,7574.0659375,1402.24248109729
7579.32046875,NA,7578.88885416667,7579.19416666667,7579.06854166667,1402.09941384852
NA,7584.17630208333,NA,7584.1971875,7584.07135416667,1401.97528949268
7589.32557291667,7589.17869791667,7588.89416666667,7589.19942708333,7589.07348958333,1402.59212906651
7594.32796875,NA,7593.89666666667,7594.20182291667,NA,1402.73615608238
7599.33005208333,NA,7598.89932291667,7599.20385416667,7599.07859375,1403.04230310931
NA,7604.18578125,7603.9015625,7604.20640625,7604.08083333333,1403.03360102002
7609.33536458333,NA,NA,NA,7609.08354166667,1402.54634706469
7614.33802083333,7614.19104166667,NA,NA,7614.08614583333,1402.37311465745
NA,NA,NA,NA,7619.08838541667,1402.92134194483
NA,7624.19578125,NA,NA,7624.09067708333,1403.45232402656
7629.34494791667,7629.19828125,7628.91432291667,7629.21875,7629.09302083333,1403.23312715411
7634.3475,NA,7633.91708333333,7634.22151041667,7634.09567708333,1403.01643469897
NA,7639.20338541667,7638.91942708333,7639.22416666667,7639.09838541667,1403.05974519091
7644.35203125,NA,7643.92203125,7644.22625,7644.10057291667,1403.8166453507
NA,7649.20828125,7648.92458333333,7649.22895833333,7649.10328125,1403.4060878114
7654.35739583333,7654.21098958333,7653.92723958333,NA,7654.10588541667,1403.57082397766
7659.36020833333,7659.21359375,NA,7659.23416666667,NA,1403.93913298647
7664.3628125,NA,NA,7664.236875,7664.11119791667,1404.05051190762
7669.36536458333,7669.21880208333,7668.93567708333,NA,7669.11385416667,1403.83466484781
7674.36796875,7674.22171875,7673.93833333333,7674.24229166667,7674.11645833333,1403.65067854112
7679.37104166667,7679.22473958333,7678.94119791667,7679.24515625,NA,1402.97423009653
NA,7684.22729166667,NA,7684.24765625,7684.12197916667,1402.69523214374
7689.37635416667,7689.22973958333,NA,NA,NA,1402.3629691352
7694.37901041667,NA,NA,7694.25286458333,7694.12708333333,1402.18393469429
NA,NA,NA,7699.2553125,NA,1402.61754449609
NA,NA,NA,NA,7704.17970466221,1403.36291575951
7709.3859375,7709.239375,7708.9565625,7709.25984375,7709.13421875,1403.33605585378
7714.38796875,7714.24213541667,7713.95890625,7714.26260416667,7714.1365625,1403.24378939407
NA,7719.24432291667,NA,NA,7719.13901041667,1403.76864557043
7724.3928125,7724.24651041667,7723.96401041667,7724.26697916667,7724.14104166667,1403.61996467513
7729.39536458333,NA,7728.96609375,7729.26963541667,7729.14364583333,1403.34152088547
NA,7734.25119791667,7733.96817708333,7734.27161458333,7734.14604166667,1403.26743034524
7739.39989583333,7739.25390625,7738.9709375,NA,7739.14828125,1403.34513400957
7744.41981047271,NA,NA,7744.27651041667,7744.150625,1402.83569767993
NA,NA,7748.97578125,NA,7749.15291666667,1402.91326266116
7754.40744791667,7754.26109375,7753.97796875,7754.28161458333,7754.15552083333,1402.07798180147
7759.40963541667,7759.26354166667,7758.98036458333,7759.28359375,NA,1402.34474940913
7764.41192708333,7764.26567708333,NA,7764.285625,NA,1403.34323965034
NA,7769.26838541667,NA,NA,7769.1628125,1402.47894483726
7774.41645833333,NA,7773.98734375,7774.29057291667,7774.16505208333,1403.27139361809
7779.41953125,7779.27333333333,7778.99015625,7779.29296875,7779.12548966801,1402.65949041548
7784.42234375,7784.27625,7783.99286458333,7784.29614583333,7784.1703125,1401.9731272825
7789.42484375,NA,NA,7789.29869791667,7789.17291666667,1401.57321981459
NA,7794.28208333333,7793.9978125,NA,7794.17557291667,1400.59987057206
7799.430625,NA,7799.09765559402,7799.30416666667,7799.17828125,1400.18327046949
NA,NA,7804.00322916667,7804.30734375,NA,1399.45103313298
7809.43645833333,NA,7809.005625,7809.30963541667,7809.18401041667,1399.60442907576
7814.43947916667,7814.29302083333,7814.00875,NA,7814.18697916667,1399.42519771248
7819.44192708333,7819.29572916667,7819.01177083333,NA,NA,1400.1936304536
NA,7824.29854166667,NA,7824.31796875,7824.19244791667,1400.47677956514
NA,NA,NA,7829.32057291667,7829.19494791667,1400.43196006109
7834.44989583333,NA,7834.01916666667,NA,7834.19729166667,1400.58241752112
NA,NA,7839.02145833333,7839.32526041667,NA,1401.38208228091
7844.45479166667,NA,NA,NA,7844.20234375,1401.20380704277
7849.45776041667,NA,7849.02692708333,7849.33072916667,NA,1400.97009095493
NA,NA,7854.02973958333,NA,7854.20817708333,1400.91697698591
NA,NA,NA,7859.33651041667,NA,1400.38429118917
7864.46583333333,NA,7864.0353125,7864.3390625,NA,1400.64435388253
7869.4684375,7869.3652713031,7869.03765625,NA,7869.21619791667,1400.57384550605
7874.4709375,NA,7874.04015625,7874.34411458333,7874.21848958333,1400.45173328853
7879.47395833333,7879.32765625,7879.04255208333,7879.34682291667,7879.2215625,1400.26857988602
NA,NA,7884.04541666667,NA,7884.22432291667,1399.79040825522
7889.47927083333,7889.33333333333,7889.04791666667,7889.35229166667,7889.22692708333,1400.37839204652
7894.48182291667,NA,7894.05072916667,7894.35484375,NA,1400.40698238568
NA,7899.33854166667,NA,NA,7899.23213541667,1400.33625398356
7904.48723958333,NA,NA,7904.36005208333,NA,1399.83597376581
NA,7909.34395833333,7909.05822916667,7909.36276041667,7909.23744791667,1400.10397791424
7914.49244791667,7914.34645833333,7914.06114583333,NA,7914.24,1400.10326205562
7919.4946875,NA,NA,7919.36770833333,7919.24234375,1401.00479033316
NA,NA,7924.06604166667,7924.37026041667,7924.24489583333,1400.66377260017
7929.50020833333,7929.35427083333,NA,7929.37265625,7929.24776041667,1400.39812104512
7934.50244791667,7934.356875,NA,7934.37546875,7934.25026041667,1400.98330075392
7939.50505208333,7939.35932291667,7939.07380208333,7939.37802083333,NA,1401.61015732803
NA,7944.36244791667,7944.07661458333,7944.38104166667,7944.25598958333,1400.46309415616
7949.51109375,7949.3653125,NA,7949.38401041667,7949.25885416667,1400.39657668706
7954.54786306356,7954.36833333333,7954.08244791667,NA,7954.26161458333,1399.69987641267
NA,7959.37140625,NA,NA,7959.265,1398.69179148613
NA,7964.37401041667,7964.088125,7964.39276041667,7964.26734375,1399.12176054828
7969.52265625,NA,NA,7969.39541666667,NA,1399.58070994673
7974.52583333333,7974.38010416667,NA,7974.39848958333,7974.27328125,1400.26660226314
NA,7979.38317708333,NA,7979.40145833333,NA,1400.46563656951
7984.53177083333,7984.43954289013,7984.10041666667,NA,7984.2796875,1400.6476258353
NA,7989.38932291667,NA,7989.40755208333,7989.28296875,1400.28625325416
7994.53817708333,7994.44290047075,NA,NA,7994.28588541667,1400.74128095501
7999.54171875,7999.3959375,7999.11005208333,7999.41411458333,7999.28932291667,1400.44090748555
NA,8004.39916666667,8004.11302083333,8004.41713541667,8004.29260416667,1400.23770908321
8009.54796875,8009.40244791667,NA,8009.42046875,8009.29572916667,1400.31615579471
8014.55088541667,8014.40541666667,NA,8014.4234375,8014.29901041667,1401.07149518025
NA,8019.40859375,8019.12255208333,NA,NA,1401.09321024056
NA,8024.41197916667,8024.12583333333,NA,NA,1400.82644006374
8029.56072916667,8029.41510416667,8029.12880208333,8029.43307291667,8029.30848958333,1400.68753759646
NA,8034.41822916667,8034.131875,8034.43604166667,8034.31109375,1401.18091867701
8039.56630208333,8039.42119791667,8039.13458333333,NA,8039.31453125,1401.72506754343
NA,8044.42421875,NA,8044.4421875,8044.31760416667,1401.75020384445
NA,NA,NA,NA,NA,1401.89586433332
8054.57619791667,8054.43088541667,8054.14458333333,NA,8054.32416666667,1401.50972259786
NA,NA,8059.14776041667,8059.4515625,8059.3275,1402.12568336696
8064.64925479892,NA,8064.15067708333,8064.45479166667,NA,1402.38595494577
8069.5859375,8069.4409375,8069.15421875,8069.45859375,8069.24570805753,1402.3147362366
8074.58942708333,8074.44421875,8074.15729166667,8074.4615625,8074.33760416667,1402.50897713616
8079.59276041667,NA,8079.16083333333,8079.46484375,8079.34098958333,1402.84939366536
NA,8084.45098958333,8084.16453125,8084.46817708333,8084.34401041667,1402.38727213135
NA,8089.45442708333,8089.16770833333,8089.47171875,8089.3475,1401.96108917089
8094.60354166667,8094.458125,8094.2307973482,8094.47552083333,8094.35151041667,1401.25837745489
NA,NA,NA,8099.4790625,8099.35484375,1401.08779050227
8104.61098958333,8104.46578125,8104.17864583333,8104.48296875,8104.35875,1401.02101493137
NA,8109.46942708333,8109.18223958333,NA,8109.3666778018,1400.24394900736
8114.61786458333,NA,NA,8114.48984375,8114.36598958333,1401.26491120307
8119.62145833333,NA,NA,8119.49369791667,8119.3696875,1401.80051661125
8124.62546875,8124.48067708333,8124.1934375,NA,8124.37364583333,1401.04238334425
NA,8129.48458333333,8129.19739583333,NA,8129.37744791667,1400.99233627426
8134.63369791667,NA,8134.20125,8134.505625,8134.38114583333,1400.38568936312
NA,8139.49208333333,NA,NA,NA,1401.46597045779
8144.64140625,8144.49635416667,8144.20927083333,NA,8144.38911458333,1401.60211803843
8149.6453125,8149.50036458333,8149.213125,NA,8149.39302083333,1401.40061026867
8154.64911458333,8154.50416666667,NA,8154.52088541667,8154.39692708333,1401.29514924216
8159.65276041667,NA,NA,8159.52473958333,NA,1401.87693838248
8164.65661458333,8164.5121875,NA,8164.52895833333,8164.40473958333,1401.99240174401
8169.66135416667,8169.51677083333,NA,8169.53286458333,8169.40901041667,1401.51207313
8174.66536458333,NA,8174.23328125,8174.53692708333,8174.41317708333,1401.70908788574
8179.66916666667,8179.5246875,NA,8179.54130208333,8179.4171875,1401.73933740251
